time,phase_unwrapped
1.372499969322234392e+01,3.508773938549245131e+00
1.372999969311058521e+01,3.502834392603390690e+00
1.373499969299882650e+01,3.499431451146183925e+00
1.373999969288706779e+01,3.471146130211454128e+00
1.374499969277530909e+01,3.439700861777681862e+00
1.374999969266355038e+01,3.429238256326413214e+00
1.375499969255179167e+01,3.432826192338704896e+00
1.375999969244003296e+01,3.433180857087378968e+00
1.376499969232827425e+01,3.421670426316842040e+00
1.376999969221651554e+01,3.419084558554428277e+00
1.377499969210475683e+01,3.419755459007005172e+00
1.377999969199299812e+01,3.419395948487147674e+00
1.378499969188123941e+01,3.408647013851045404e+00
1.378999969176948071e+01,3.395248512362132320e+00
1.379499969165772200e+01,3.376947468852460776e+00
1.379999969154596329e+01,3.360229225872172432e+00
1.380499969143420458e+01,3.347206684774340246e+00
1.380999969132244587e+01,3.338869104316561032e+00
1.381499969121068716e+01,3.345871099881440713e+00
1.381999969109892845e+01,3.341935130732608616e+00
1.382499969098716974e+01,3.339479973993957351e+00
1.382999969087541103e+01,3.332007663219008542e+00
1.383499969076365232e+01,3.320378714696426758e+00
1.383999969065189362e+01,3.302334757677541255e+00
1.384499969054013491e+01,3.284081873368434934e+00
1.384999969042837620e+01,3.265201117492323668e+00
1.385499969031661749e+01,3.249761130829550648e+00
1.385999969020485878e+01,3.230344415514291523e+00
1.386499969009310007e+01,3.204537296860769047e+00
1.386999968998134136e+01,3.184844829623743490e+00
1.387499968986958265e+01,3.161727896649159764e+00
1.387999968975782394e+01,3.145206326553084519e+00
1.388499968964606524e+01,3.125992095799803749e+00
1.388999968953430653e+01,3.098836341015439810e+00
1.389499968942254782e+01,3.079892760081875736e+00
1.389999968931078911e+01,3.061811965547476699e+00
1.390499968919903040e+01,3.041838694562910561e+00
1.390999968908727169e+01,3.027545152563160258e+00
1.391499968897551298e+01,3.008711490823059442e+00
1.391999968886375427e+01,2.998730585627784606e+00
1.392499968875199556e+01,2.992923124596967188e+00
1.392999968864023685e+01,2.994032803568511092e+00
1.393499968852847815e+01,2.993129185111770063e+00
1.393999968841671944e+01,2.990928090733484979e+00
1.394499968830496073e+01,2.993536559517429918e+00
1.394999968819320202e+01,2.997496775234962829e+00
1.395499968808144331e+01,2.996521103184679014e+00
1.395999968796968460e+01,3.011003162071656192e+00
1.396499968785792589e+01,3.010034479159095167e+00
1.396999968774616718e+01,3.016480791848322962e+00
1.397499968763440847e+01,3.010682285431498517e+00
1.397999968752264977e+01,3.008011697486764557e+00
1.398499968741089106e+01,3.007192811322773274e+00
1.398999968729913235e+01,3.004783749886918098e+00
1.399499968718737364e+01,2.997642992622384650e+00
1.399999968707561493e+01,2.990240426970873777e+00
1.400499968696385622e+01,2.983055730843992670e+00
1.400999968685209751e+01,2.975480381522914719e+00
1.401499968674033880e+01,2.966057082490461294e+00
1.401999968662858009e+01,2.956567128734011174e+00
1.402499968651682138e+01,2.946278767245217090e+00
1.402999968640506268e+01,2.940178751203576191e+00
1.403499968629330397e+01,2.928235021992875886e+00
1.403999968618154526e+01,2.923347073140962760e+00
1.404499968606978655e+01,2.911996071043324363e+00
1.404999968595802784e+01,2.904279640365073689e+00
1.405499968584626913e+01,2.898516871240687909e+00
1.405999968573451042e+01,2.895701949527043961e+00
1.406499968562275171e+01,2.883712232485701410e+00
1.406999968551099300e+01,2.877659633706309616e+00
1.407499968539923429e+01,2.877502308881611626e+00
1.407999968528747559e+01,2.877699940926575994e+00
1.408499968517571688e+01,2.886442581133183083e+00
1.408999968506395817e+01,2.884619778573517035e+00
1.409499968495219946e+01,2.892082698589402590e+00
1.409999968484044075e+01,2.901878876968836618e+00
1.410499968472868204e+01,2.909487710693644313e+00
1.410999968461692333e+01,2.920354255093028595e+00
1.411499968450516462e+01,2.922146310802211655e+00
1.411999968439340591e+01,2.925896225419001961e+00
1.412499968428164721e+01,2.908413713371614584e+00
1.412999968416988850e+01,2.891653404963794749e+00
1.413499968405812979e+01,2.883389713836238766e+00
1.413999968394637108e+01,2.897974647387613345e+00
1.414499968383461237e+01,2.925729638830322887e+00
1.414999968372285366e+01,2.955701745304289751e+00
1.415499968361109495e+01,3.009397042174574821e+00
1.415999968349933624e+01,3.073133949419968314e+00
1.416499968338757753e+01,3.147633036934914585e+00
1.416999968327581882e+01,3.184723985920785871e+00
1.417499968316406012e+01,3.189337499719330893e+00
1.417999968305230141e+01,3.180273142830249977e+00
1.418499968294054270e+01,3.129850571251407754e+00
1.418999968282878399e+01,3.056685986783360676e+00
1.419499968271702528e+01,3.001907692570862984e+00
1.419999968260526657e+01,2.980423363757161770e+00
1.420499968249350786e+01,2.950654544215608244e+00
1.420999968238174915e+01,2.912251843640536464e+00
1.421499968226999044e+01,2.875384992720221522e+00
1.421999968215823174e+01,2.877328722497764169e+00
1.422499968204647303e+01,2.885392291315463265e+00
1.422999968193471432e+01,2.898336552705802038e+00
1.423499968182295561e+01,2.906372756932840584e+00
1.423999968171119690e+01,2.927451962181647271e+00
1.424499968159943819e+01,2.958151035052242861e+00
1.424999968148767948e+01,2.978769043087995172e+00
1.425499968137592077e+01,3.007994914306630463e+00
1.425999968126416206e+01,3.033941079704583821e+00
1.426499968115240335e+01,3.071863760525319176e+00
1.426999968104064465e+01,3.121022373392674965e+00
1.427499968092888594e+01,3.170628739929726159e+00
1.427999968081712723e+01,3.220356799346522525e+00
1.428499968070536852e+01,3.275226794216015147e+00
1.428999968059360981e+01,3.319562673244548900e+00
1.429499968048185110e+01,3.351081176699813646e+00
1.429999968037009239e+01,3.379669499587459658e+00
1.430499968025833368e+01,3.400970931178162626e+00
1.430999968014657497e+01,3.419866214501641632e+00
1.431499968003481627e+01,3.433916767250182023e+00
1.431999967992305756e+01,3.451264352415688297e+00
1.432499967981129885e+01,3.462865734736006118e+00
1.432999967969954014e+01,3.479554577183673114e+00
1.433499967958778143e+01,3.492498885306474676e+00
1.433999967947602272e+01,3.513675230981224473e+00
1.434499967936426401e+01,3.532494739854001864e+00
1.434999967925250530e+01,3.548068670500394095e+00
1.435499967914074659e+01,3.568602911618119933e+00
1.435999967902898788e+01,3.586905064009992650e+00
1.436499967891722918e+01,3.599709178116330843e+00
1.436999967880547047e+01,3.614131570887754386e+00
1.437499967869371176e+01,3.621391910587973051e+00
1.437999967858195305e+01,3.617951991169357839e+00
1.438499967847019434e+01,3.617463028456473051e+00
1.438999967835843563e+01,3.608048604111111501e+00
1.439499967824667692e+01,3.593008799501835160e+00
1.439999967813491821e+01,3.571877183913409137e+00
1.440499967802315950e+01,3.559517545685552342e+00
1.440999967791140079e+01,3.548632690306059434e+00
1.441499967779964209e+01,3.547257606675595643e+00
1.441999967768788338e+01,3.543611605000092535e+00
1.442499967757612467e+01,3.532354032224638285e+00
1.442999967746436596e+01,3.500766531391591219e+00
1.443499967735260725e+01,3.463961172491307750e+00
1.443999967724084854e+01,3.445129874196906528e+00
1.444499967712908983e+01,3.441489595410973656e+00
1.444999967701733112e+01,3.446285034218743881e+00
1.445499967690557241e+01,3.428934398296394459e+00
1.445999967679381371e+01,3.418884362516995790e+00
1.446499967668205500e+01,3.411311641861789923e+00
1.446999967657029629e+01,3.405217331938563685e+00
1.447499967645853758e+01,3.403635696518422460e+00
1.447999967634677887e+01,3.387956340981114423e+00
1.448499967623502016e+01,3.368096344643844997e+00
1.448999967612326145e+01,3.348555615239064309e+00
1.449499967601150274e+01,3.330714059941213279e+00
1.449999967589974403e+01,3.322756442131132193e+00
1.450499967578798532e+01,3.312412805080521938e+00
1.450999967567622662e+01,3.308280954751610103e+00
1.451499967556446791e+01,3.299514414763288439e+00
1.451999967545270920e+01,3.290421709962351393e+00
1.452499967534095049e+01,3.279642743567865448e+00
1.452999967522919178e+01,3.257702082286191292e+00
1.453499967511743307e+01,3.245476233486333406e+00
1.453999967500567436e+01,3.227163170752477050e+00
1.454499967489391565e+01,3.207834051196950309e+00
1.454999967478215694e+01,3.189964571036580043e+00
1.455499967467039824e+01,3.175266990096937469e+00
1.455999967455863953e+01,3.146562775017566871e+00
1.456499967444688082e+01,3.130361784519561930e+00
1.456999967433512211e+01,3.109292053574717052e+00
1.457499967422336340e+01,3.093874901264497712e+00
1.457999967411160469e+01,3.075071217947046076e+00
1.458499967399984598e+01,3.054130690455400199e+00
1.458999967388808727e+01,3.038578039139930187e+00
1.459499967377632856e+01,3.019631078702717186e+00
1.459999967366456985e+01,2.999059467700700310e+00
1.460499967355281115e+01,2.987048102576632669e+00
1.460999967344105244e+01,2.980999392032649631e+00
1.461499967332929373e+01,2.968089130751413673e+00
1.461999967321753502e+01,2.970034052616521869e+00
1.462499967310577631e+01,2.969187834344188204e+00
1.462999967299401760e+01,2.972703369903507475e+00
1.463499967288225889e+01,2.977952853607561234e+00
1.463999967277050018e+01,2.987068337695596654e+00
1.464499967265874147e+01,2.997371288346884821e+00
1.464999967254698277e+01,3.003978758675786231e+00
1.465499967243522406e+01,3.016363925048887840e+00
1.465999967232346535e+01,3.029313978746294822e+00
1.466499967221170664e+01,3.040889547906235890e+00
1.466999967209994793e+01,3.043926498479162746e+00
1.467499967198818922e+01,3.053139105079235804e+00
1.467999967187643051e+01,3.060711968848596864e+00
1.468499967176467180e+01,3.059912128695795985e+00
1.468999967165291309e+01,3.068682005058030793e+00
1.469499967154115438e+01,3.063045627670160975e+00
1.469999967142939568e+01,3.066575156888339038e+00
1.470499967131763697e+01,3.057506318192564354e+00
1.470999967120587826e+01,3.055986262340748549e+00
1.471499967109411955e+01,3.051215043126338955e+00
1.471999967098236084e+01,3.042310247080866503e+00
1.472499967087060213e+01,3.024680822346957232e+00
1.472999967075884342e+01,3.014973853411684779e+00
1.473499967064708471e+01,3.001393094676557904e+00
1.473999967053532600e+01,2.984138342125750132e+00
1.474499967042356730e+01,2.971959558272209811e+00
1.474999967031180859e+01,2.954553422179317046e+00
1.475499967020004988e+01,2.940195622152281807e+00
1.475999967008829117e+01,2.922861535417726309e+00
1.476499966997653246e+01,2.908580220142116257e+00
1.476999966986477375e+01,2.901400686890465153e+00
1.477499966975301504e+01,2.888493395292035082e+00
1.477999966964125633e+01,2.872168664350126743e+00
1.478499966952949762e+01,2.866323140017549065e+00
1.478999966941773891e+01,2.859993058569133328e+00
1.479499966930598021e+01,2.858677945352814831e+00
1.479999966919422150e+01,2.850489779966369763e+00
1.480499966908246279e+01,2.849741080130515858e+00
1.480999966897070408e+01,2.839019845840735634e+00
1.481499966885894537e+01,2.835040347393720239e+00
1.481999966874718666e+01,2.830327100957417130e+00
1.482499966863542795e+01,2.817346936088400255e+00
1.482999966852366924e+01,2.802369223191021774e+00
1.483499966841191053e+01,2.795724264472048137e+00
1.483999966830015182e+01,2.780502730235132614e+00
1.484499966818839312e+01,2.766393259551059636e+00
1.484999966807663441e+01,2.737574762812492235e+00
1.485499966796487570e+01,2.700482558871808436e+00
1.485999966785311699e+01,2.663642239867879180e+00
1.486499966774135828e+01,2.630625330617194724e+00
1.486999966762959957e+01,2.618705708860569636e+00
1.487499966751784086e+01,2.610299280288266743e+00
1.487999966740608215e+01,2.629316002988512313e+00
1.488499966729432344e+01,2.669101591364710035e+00
1.488999966718256474e+01,2.721589542299944764e+00
1.489499966707080603e+01,2.767810726795603582e+00
1.489999966695904732e+01,2.761182123320188531e+00
1.490499966684728861e+01,2.723340566233755311e+00
1.490999966673552990e+01,2.657433954173397339e+00
1.491499966662377119e+01,2.548557471404824692e+00
1.491999966651201248e+01,2.439666631814546349e+00
1.492499966640025377e+01,2.364677050666623703e+00
1.492999966628849506e+01,2.306469023799770035e+00
1.493499966617673635e+01,2.229465486902979965e+00
1.493999966606497765e+01,2.153189501559041652e+00
1.494499966595321894e+01,2.097656772122406643e+00
1.494999966584146023e+01,2.075286117079259363e+00
1.495499966572970152e+01,2.074863885922686890e+00
1.495999966561794281e+01,2.078029463136311428e+00
1.496499966550618410e+01,2.076487295458352200e+00
1.496999966539442539e+01,2.082292788104340264e+00
1.497499966528266668e+01,2.098539861810586160e+00
1.497999966517090797e+01,2.118322483152688118e+00
1.498499966505914927e+01,2.137395171017633100e+00
1.498999966494739056e+01,2.153240956438542408e+00
1.499499966483563185e+01,2.180965333199691436e+00
1.499999966472387314e+01,2.218109622910998446e+00
1.500499966461211443e+01,2.257969245312758666e+00
1.500999966450035572e+01,2.294585845028377591e+00
1.501499966438859701e+01,2.327279801198695708e+00
1.501999966427683830e+01,2.358969602521672204e+00
1.502499966416507959e+01,2.382327044955932838e+00
1.502999966405332088e+01,2.397321249737204063e+00
1.503499966394156218e+01,2.409257874017268986e+00
1.503999966382980347e+01,2.420106778562037153e+00
1.504499966371804476e+01,2.417071730948842312e+00
1.504999966360628605e+01,2.417808085014016672e+00
1.505499966349452734e+01,2.414079019178605900e+00
1.505999966338276863e+01,2.418155660926101902e+00
1.506499966327100992e+01,2.418309144137464006e+00
1.506999966315925121e+01,2.424783592056066084e+00
1.507499966304749250e+01,2.429255684222694889e+00
1.507999966293573380e+01,2.442642638157916490e+00
1.508499966282397509e+01,2.454303436488414203e+00
1.508999966271221638e+01,2.466478684166188984e+00
1.509499966260045767e+01,2.474207790341183433e+00
1.509999966248869896e+01,2.475680963007403701e+00
1.510499966237694025e+01,2.472647420956824771e+00
1.510999966226518154e+01,2.463072972668753025e+00
1.511499966215342283e+01,2.447428953130688978e+00
1.511999966204166412e+01,2.429061583160097015e+00
1.512499966192990541e+01,2.407849105800728307e+00
1.512999966181814671e+01,2.381789131046226693e+00
1.513499966170638800e+01,2.363133374412110577e+00
1.513999966159462929e+01,2.347404804427735137e+00
1.514499966148287058e+01,2.329544211969797107e+00
1.514999966137111187e+01,2.316163211891485219e+00
1.515499966125935316e+01,2.286232412516429502e+00
1.515999966114759445e+01,2.244324836551889302e+00
1.516499966103583574e+01,2.218342451348093380e+00
1.516999966092407703e+01,2.200041741272359630e+00
1.517499966081231833e+01,2.182714466328493863e+00
1.517999966070055962e+01,2.153538888941590734e+00
1.518499966058880091e+01,2.129096064306974068e+00
1.518999966047704220e+01,2.111140669186896801e+00
1.519499966036528349e+01,2.089781884895612230e+00
1.519999966025352478e+01,2.060069844009470241e+00
1.520499966014176607e+01,2.037901705183232437e+00
1.520999966003000736e+01,2.008277863458406642e+00
1.521499965991824865e+01,1.971195433851297363e+00
1.521999965980648994e+01,1.934111298637053222e+00
1.522499965969473124e+01,1.896530441535561717e+00
1.522999965958297253e+01,1.867515637405300355e+00
1.523499965947121382e+01,1.837692619988333886e+00
1.523999965935945511e+01,1.812826310059436619e+00
1.524499965924769640e+01,1.784098988287887488e+00
1.524999965913593769e+01,1.751164916610627786e+00
1.525499965902417898e+01,1.714698080967587801e+00
1.525999965891242027e+01,1.676714618616192531e+00
1.526499965880066156e+01,1.639721902133357112e+00
1.526999965868890285e+01,1.595885817808858409e+00
1.527499965857714415e+01,1.554063368728660022e+00
1.527999965846538544e+01,1.515313024619906912e+00
1.528499965835362673e+01,1.479524502821475407e+00
1.528999965824186802e+01,1.445001611399707064e+00
1.529499965813010931e+01,1.404268824777419766e+00
1.529999965801835060e+01,1.371273586661731825e+00
1.530499965790659189e+01,1.337888132672471864e+00
1.530999965779483318e+01,1.308338688567679764e+00
1.531499965768307447e+01,1.275097775373437159e+00
1.531999965757131577e+01,1.241717762082539256e+00
1.532499965745955706e+01,1.209140768021436108e+00
1.532999965734779835e+01,1.183900719303171645e+00
1.533499965723603964e+01,1.160872970975153073e+00
1.533999965712428093e+01,1.130160681573661785e+00
1.534499965701252222e+01,1.106441164102714536e+00
1.534999965690076351e+01,1.088817803625797609e+00
1.535499965678900480e+01,1.062466736375774490e+00
1.535999965667724609e+01,1.043334640050360473e+00
1.536499965656548738e+01,1.025502008377566332e+00
1.536999965645372868e+01,1.009432105762780196e+00
1.537499965634196997e+01,9.996076820227426385e-01
1.537999965623021126e+01,9.866162653054904030e-01
1.538499965611845255e+01,9.667462992279218792e-01
1.538999965600669384e+01,9.461902133931843206e-01
1.539499965589493513e+01,9.211178275789977388e-01
1.539999965578317642e+01,8.975422999806712543e-01
1.540499965567141771e+01,8.797282872954372834e-01
1.540999965555965900e+01,8.493184524951584713e-01
1.541499965544790030e+01,8.239514397902646392e-01
1.541999965533614159e+01,7.987921311811263525e-01
1.542499965522438288e+01,7.621292288676173587e-01
1.542999965511262417e+01,7.359660766179476621e-01
1.543499965500086546e+01,6.980603387935407911e-01
1.543999965488910675e+01,6.637859359869473508e-01
1.544499965477734804e+01,6.252762317446417528e-01
1.544999965466558933e+01,5.939785050146190182e-01
1.545499965455383062e+01,5.514157874549938665e-01
1.545999965444207191e+01,5.071786426221117638e-01
1.546499965433031321e+01,4.718485109042721559e-01
1.546999965421855450e+01,4.370311096753449753e-01
1.547499965410679579e+01,3.968700630125715501e-01
1.547999965399503708e+01,3.604692305764256033e-01
1.548499965388327837e+01,3.305322386608033902e-01
1.548999965377151966e+01,2.996442453724131871e-01
1.549499965365976095e+01,2.671087462862393180e-01
1.549999965354800224e+01,2.414719374916064476e-01
1.550499965343624353e+01,2.259993622238729849e-01
1.550999965332448483e+01,2.037394837574594275e-01
1.551499965321272612e+01,1.878381575811699233e-01
1.551999965310096741e+01,1.642837849477128409e-01
1.552499965298920870e+01,1.500601597537834508e-01
1.552999965287744999e+01,1.401392362371607081e-01
1.553499965276569128e+01,1.317396786353765559e-01
1.553999965265393257e+01,1.189623813746181341e-01
1.554499965254217386e+01,1.086591289649770226e-01
1.554999965243041515e+01,1.033591366187800592e-01
1.555499965231865644e+01,8.460247436604825810e-02
1.555999965220689774e+01,6.876992714450838595e-02
1.556499965209513903e+01,5.077392050805356466e-02
1.556999965198338032e+01,2.132424566643622080e-02
1.557499965187162161e+01,-3.012987432939048284e-03
1.557999965175986290e+01,-2.176884013992787942e-02
1.558499965164810419e+01,-1.819339614626669724e-02
1.558999965153634548e+01,-1.050714418384472194e-02
1.559499965142458677e+01,1.570119884320414841e-02
1.559999965131282806e+01,5.404616324118741155e-02
1.560499965120106936e+01,1.051124633721104151e-01
1.560999965108931065e+01,1.540027028381419916e-01
1.561499965097755194e+01,1.762961325837665849e-01
1.561999965086579323e+01,1.628355098277501634e-01
1.562499965075403452e+01,1.389289993299335779e-01
1.562999965064227581e+01,6.794107939814442165e-02
1.563499965053051710e+01,-2.535813521112140548e-02
1.563999965041875839e+01,-1.028123067242437960e-01
1.564499965030699968e+01,-1.414744533537712901e-01
1.564999965019524097e+01,-1.738032734537843516e-01
1.565499965008348227e+01,-2.108893968092263038e-01
1.565999964997172356e+01,-2.647958449407736836e-01
1.566499964985996485e+01,-2.966120276204422535e-01
1.566999964974820614e+01,-3.284975344090416693e-01
1.567499964963644743e+01,-3.557496699872723656e-01
1.567999964952468872e+01,-3.591710276155774539e-01
1.568499964941293001e+01,-3.622929950280379119e-01
1.568999964930117130e+01,-3.482229720082400393e-01
1.569499964918941259e+01,-3.261843786378253451e-01
1.569999964907765388e+01,-3.082906418431068940e-01
1.570499964896589518e+01,-2.963029692620051669e-01
1.570999964885413647e+01,-2.844613884597309017e-01
1.571499964874237776e+01,-2.566239090539988998e-01
1.571999964863061905e+01,-2.307234324224237687e-01
1.572499964851886034e+01,-1.969718151389663052e-01
1.572999964840710163e+01,-1.636945133348250980e-01
1.573499964829534292e+01,-1.326598564478897180e-01
1.573999964818358421e+01,-1.114619607074069652e-01
1.574499964807182550e+01,-1.087775898064721053e-01
1.574999964796006680e+01,-9.658357409388436399e-02
1.575499964784830809e+01,-1.014869822038134972e-01
1.575999964773654938e+01,-1.147316824454937961e-01
1.576499964762479067e+01,-1.322276854637486621e-01
1.576999964751303196e+01,-1.459325580056586025e-01
1.577499964740127325e+01,-1.579769710139815042e-01
1.577999964728951454e+01,-1.628381653232221227e-01
1.578499964717775583e+01,-1.653858808677051428e-01
1.578999964706599712e+01,-1.701958061838702296e-01
1.579499964695423841e+01,-1.640709196978265838e-01
1.579999964684247971e+01,-1.565440749309751911e-01
1.580499964673072100e+01,-1.445802150984873691e-01
1.580999964661896229e+01,-1.391618249703063803e-01
1.581499964650720358e+01,-1.396777972346069929e-01
1.581999964639544487e+01,-1.318366829666821061e-01
1.582499964628368616e+01,-1.300972904721066081e-01
1.582999964617192745e+01,-1.266173205769787757e-01
1.583499964606016874e+01,-1.330554356208248357e-01
1.583999964594841003e+01,-1.374727354933213408e-01
1.584499964583665133e+01,-1.448030497758975854e-01
1.584999964572489262e+01,-1.409546287929452912e-01
1.585499964561313391e+01,-1.390513525346160073e-01
1.585999964550137520e+01,-1.337199559705302132e-01
1.586499964538961649e+01,-1.380877606099050470e-01
1.586999964527785778e+01,-1.492437672953439431e-01
1.587499964516609907e+01,-1.632516899902798913e-01
1.587999964505434036e+01,-1.821118219750071654e-01
1.588499964494258165e+01,-1.923973954582479107e-01
1.588999964483082294e+01,-2.147958553300662599e-01
1.589499964471906424e+01,-2.407134251444081330e-01
1.589999964460730553e+01,-2.529359182470423129e-01
1.590499964449554682e+01,-2.644018169336422308e-01
1.590999964438378811e+01,-2.711141240560548393e-01
1.591499964427202940e+01,-2.761876643582177326e-01
1.591999964416027069e+01,-2.882613138190445734e-01
1.592499964404851198e+01,-3.023544245019059162e-01
1.592999964393675327e+01,-3.085635280598071351e-01
1.593499964382499456e+01,-3.097067057032065196e-01
1.593999964371323586e+01,-3.084792755283672361e-01
1.594499964360147715e+01,-3.047348315344811653e-01
1.594999964348971844e+01,-3.099221867932614449e-01
1.595499964337795973e+01,-3.177189550233576742e-01
1.595999964326620102e+01,-3.325478630606239494e-01
1.596499964315444231e+01,-3.485040654224755841e-01
1.596999964304268360e+01,-3.612041748235338412e-01
1.597499964293092489e+01,-3.771736058439994488e-01
1.597999964281916618e+01,-3.914442852711508825e-01
1.598499964270740747e+01,-4.078285629528913825e-01
1.598999964259564877e+01,-4.237746647441221759e-01
1.599499964248389006e+01,-4.414309334928548934e-01
1.599999964237213135e+01,-4.660513731286271555e-01
1.600499964226037264e+01,-4.817057807988738283e-01
1.600999964214861393e+01,-5.005028783905776102e-01
1.601499964203685522e+01,-5.180805608583902711e-01
1.601999964192509651e+01,-5.376379264611818032e-01
1.602499964181333780e+01,-5.578406972735069358e-01
1.602999964170157909e+01,-5.799937934624947999e-01
1.603499964158982038e+01,-6.047759621147758002e-01
1.603999964147806168e+01,-6.273932689208712166e-01
1.604499964136630297e+01,-6.476123462988847557e-01
1.604999964125454426e+01,-6.588548880928958296e-01
1.605499964114278555e+01,-6.793899237760012699e-01
1.605999964103102684e+01,-6.931766404991140940e-01
1.606499964091926813e+01,-7.015696032474729726e-01
1.606999964080750942e+01,-7.131304680935958151e-01
1.607499964069575071e+01,-7.259972220672875620e-01
1.607999964058399200e+01,-7.351430411597261738e-01
1.608499964047223330e+01,-7.413317766519230689e-01
1.608999964036047459e+01,-7.521448367346315056e-01
1.609499964024871588e+01,-7.626453563776971478e-01
1.609999964013695717e+01,-7.745199721553924777e-01
1.610499964002519846e+01,-7.818342020580948404e-01
1.610999963991343975e+01,-7.933810324120977864e-01
1.611499963980168104e+01,-8.092266319394755270e-01
1.611999963968992233e+01,-8.220763405277794478e-01
1.612499963957816362e+01,-8.390205033685627090e-01
1.612999963946640491e+01,-8.607516331605903348e-01
1.613499963935464621e+01,-8.820934925812983218e-01
1.613999963924288750e+01,-8.923254978122100445e-01
1.614499963913112879e+01,-9.072168485046293585e-01
1.614999963901937008e+01,-9.214150529376182730e-01
1.615499963890761137e+01,-9.421989615356107794e-01
1.615999963879585266e+01,-9.622098172704377506e-01
1.616499963868409395e+01,-9.805357188710527305e-01
1.616999963857233524e+01,-9.976157304358513889e-01
1.617499963846057653e+01,-1.006979367160006245e+00
1.617999963834881783e+01,-1.014350165946417359e+00
1.618499963823705912e+01,-1.027996113318420779e+00
1.618999963812530041e+01,-1.023312098697631845e+00
1.619499963801354170e+01,-1.022804860459318732e+00
1.619999963790178299e+01,-1.021076448563548178e+00
1.620499963779002428e+01,-1.015651208961940721e+00
1.620999963767826557e+01,-1.016665870536395344e+00
1.621499963756650686e+01,-1.005654046036998706e+00
1.621999963745474815e+01,-1.004740214297149103e+00
1.622499963734298944e+01,-9.921753257291492378e-01
1.622999963723123074e+01,-9.819729320107607462e-01
1.623499963711947203e+01,-9.697689180647049989e-01
1.623999963700771332e+01,-9.637768000788785594e-01
1.624499963689595461e+01,-9.585268078013465809e-01
1.624999963678419590e+01,-9.564715052124804773e-01
1.625499963667243719e+01,-9.536770402232416233e-01
1.625999963656067848e+01,-9.488746130139951163e-01
1.626499963644891977e+01,-9.258115294103087534e-01
1.626999963633716106e+01,-8.907081389021664908e-01
1.627499963622540236e+01,-8.473436195036370133e-01
1.627999963611364365e+01,-8.012506442560209940e-01
1.628499963600188494e+01,-7.363498252546674117e-01
1.628999963589012623e+01,-6.611659006896835056e-01
1.629499963577836752e+01,-6.063702263037358264e-01
1.629999963566660881e+01,-5.874666508811520194e-01
1.630499963555485010e+01,-5.954050838532874979e-01
1.630999963544309139e+01,-6.264611882098622964e-01
1.631499963533133268e+01,-6.960043500848083209e-01
1.631999963521957397e+01,-8.028917306906426798e-01
1.632499963510781527e+01,-8.354688978104051200e-01
1.632999963499605656e+01,-8.410519997262232428e-01
1.633499963488429785e+01,-8.610799709399971080e-01
1.633999963477253914e+01,-8.874166807013919023e-01
1.634499963466078043e+01,-9.077990053217835920e-01
1.634999963454902172e+01,-9.222886951677131684e-01
1.635499963443726301e+01,-9.203481966701971828e-01
1.635999963432550430e+01,-9.061126462579683905e-01
1.636499963421374559e+01,-8.794329852720327301e-01
1.636999963410198689e+01,-8.527795892378107201e-01
1.637499963399022818e+01,-8.089109568989441001e-01
1.637999963387846947e+01,-7.707758071056138860e-01
1.638499963376671076e+01,-7.281344073164648378e-01
1.638999963365495205e+01,-6.911850514077803043e-01
1.639499963354319334e+01,-6.509836303229613597e-01
1.639999963343143463e+01,-5.997589126479949684e-01
1.640499963331967592e+01,-5.430401573316983033e-01
1.640999963320791721e+01,-4.864067006205755050e-01
1.641499963309615850e+01,-4.308010188941095442e-01
1.641999963298439980e+01,-3.817686741596702515e-01
1.642499963287264109e+01,-3.438769706769143619e-01
1.642999963276088238e+01,-3.101920590331656014e-01
1.643499963264912367e+01,-2.872852613796768040e-01
1.643999963253736496e+01,-2.739707774799375883e-01
1.644499963242560625e+01,-2.502161183343230566e-01
1.644999963231384754e+01,-2.359429502363684372e-01
1.645499963220208883e+01,-2.167368390105854636e-01
1.645999963209033012e+01,-1.909013067673307196e-01
1.646499963197857141e+01,-1.705546852068229313e-01
1.646999963186681271e+01,-1.429017155895442037e-01
1.647499963175505400e+01,-1.107057068791216514e-01
1.647999963164329529e+01,-6.831679824284139779e-02
1.648499963153153658e+01,-3.040373190288797600e-02
1.648999963141977787e+01,2.983670973958692674e-03
1.649499963130801916e+01,3.972926425207742862e-02
1.649999963119626045e+01,7.325886376389889598e-02
1.650499963108450174e+01,9.891603243933520806e-02
1.650999963097274303e+01,1.300694380100105574e-01
1.651499963086098433e+01,1.500088645438031332e-01
1.651999963074922562e+01,1.732733209351249859e-01
1.652499963063746691e+01,1.902877846397134365e-01
1.652999963052570820e+01,2.155470592946594488e-01
1.653499963041394949e+01,2.384914275151144569e-01
1.653999963030219078e+01,2.624921201620376010e-01
1.654499963019043207e+01,2.938377809694397436e-01
1.654999963007867336e+01,3.138263360485167297e-01
1.655499962996691465e+01,3.167893115320061792e-01
1.655999962985515594e+01,3.131164456429436083e-01
1.656499962974339724e+01,3.158421721747672328e-01
1.656999962963163853e+01,3.244895656106915882e-01
1.657499962951987982e+01,3.114837308891423850e-01
1.657999962940812111e+01,3.022263349972319491e-01
1.658499962929636240e+01,3.034300585673502804e-01
1.658999962918460369e+01,3.109700929961469185e-01
1.659499962907284498e+01,3.190407362264542912e-01
